직무명,직무개요,수행직무,정규교육,숙련기간,직무기능,작업강도,육체활동,작업장소,작업환경,유사명칭,관련직업,자격/면허,고용직업분류,표준직업분류,표준산업분류,조사연도,비고
가구목재재단원,자동 목재 재단기를 이용하여 제품의 규격에 맞게 자재를 재단한다.,"작업지시서에 명기되어 있는 제품의 규격, 두께 및 분할도 등을 확인하여 자동 목재 재단장비의 컴퓨터에 치수를 입력한다. 재단할 자재를 롤러 위에 올려놓고 자동재단기를 가동하여 기계 안으로 밀어놓는다. 목재가 재단이 되면 재단된 규격을 자 등으로 확인하고 품목별로 수량을 맞추어 적재한다. 작업지시서와 라벨을 대조·확인한 후 각 자재에 라벨을 붙이고 자재성형원에게 인계한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,-,실내,"대기환경미흡
위험내재
소음·진동",목수,-,가구제작기능사,[8821]목재 가공기계 조작원,[8911]목재가공 관련 기계 조작원,[C320]가구 제조업,2017,-
가구부품가공원,"가구부품의 홈, 상하 에지(Edge)처리 등 가구조립에 필요한 각종 자재를 제품사양에 맞게 가공한다.","작업지시서에 명시되어 있는 제품의 규격, 수량, 색상 등을 확인하고 가공할 홈(구멍), 상하 에지(Edge) 등 초품 가공을 위하여 자동 가공장치에 필요한 정보를 입력한다. 부품의 전·후면을 검사한 후 가공장비에 투입하고 제품의 홈을 가공한다. 홈에 이음쇠를 부착하여 부품을 연결한다. 가공된 자재를 뒤집어서 에지를 접착하고 이상 유무를 검사한 후 적재한다. 시험 가공된 제품에 이상이 없으면 모든 자재를 순차적으로 투입하여 가공한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (제어조작),보통 작업,손사용,실내,"대기환경미흡
위험내재
소음·진동",목수,-,가구제작기능사,[8832]가구 조립원,[8912]가구 조립원,[C320]가구 제조업,2017,-
가구부품조립원,접착제를 사용하여 가조립된 가구부품에 프레스기로 압력을 가하여 조립한다.,조립할 목재의 규격을 검사하고 조립부분의 먼지나 오물을 제거한다. 기계의 작동상태 및 압력을 조절하고 제품이 기계에 투입되는 간격을 조정한다. 가조립된 제품을 프레스기 위에 올려 가압 위치에 고정한 후 접착제 펌핑(Pumping) 작업을 한다. 접착 및 조립된 제품의 규격이나 접착상태를 점검한다. 자동접착기를 사용하지 않는 경우는 수작업으로 접착하기도 한다.,9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (조작운전),보통 작업,-,실내,대기환경미흡,가구부품접착원,-,가구제작기능사,[8832]가구 조립원,[8912]가구 조립원,[C320]가구 제조업,2017,-
가구부품포장원,"성형, 재단, 가공된 가구부품들을 상자로 포장한다.",작업지시서와 비교하여 줄자로 부품별 규격을 검사하고 상자 표기를 확인한다. 가구부품을 상자 위에 놓고 그 위에 지판을 놓는다. 제품의 지지대를 측판 옆 오른쪽에 놓고 상자를 접는다. 상자 중앙에 테이프를 부착하고 테이핑기에 밀어 넣는다. 상자에 쓰인 제품 표기를 확인하고 운송 적재대에 올려놓는다.,9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (단순작업),보통 작업,-,실내,소음·진동,-,-,-,[8900]제조 단순 종사원,[9300]제조 관련 단순 종사원,[C320]가구 제조업,2017,-
가구수리원,고객의 요구에 따라 가구의 부품을 교환하거나 수리한다.,"고객으로부터 불만, 부가서비스 등을 접수하여 방문 계획을 수립하고 옷장, 책상, 소파 등 가구의 파손 부위를 수리한다. 대패, 끌 등의 목공구와 수동공구를 사용하여 파손된 부위에 맞는 부품을 제작하고, 못이나 접착제를 사용하여 조립한다. 오염되거나 파손된 소파의 천을 교체하고 가구표면의 장식이나 자개 등을 모양에 맞게 부착한다. 각종 도료를 혼합하여 가구의 색상과 맞추고 붓이나 스프레이를 사용하여 도색한다.",9년 초과 ~ 12년 이하(고졸 정도),2년 초과 ~ 4년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,"웅크림
손사용
시각",실내,"대기환경미흡
소음·진동",가구수선원,소파천교체원,가구제작기능사,[8831]가구 제조·수리원,[7302]가구 제조 및 수리원,[C320]가구 제조업,2017,-
가구시험원,"가구 생산기술 및 자재기술을 개발하기 위해서 가구자재의 성능, 구조 등을 시험·분석한다.","목재 및 목질 복합재의 강도를 충격시험기로 시험하고 판제품의 물성시험을 한다. 경칩, 태커(Tacker), 접착제, 도료 등 자재의 특성을 시험한다. 완성된 가구를 육안으로 먼지, 녹, 때, 이물질, 찌그러짐 등이 있는지 틈새게이지, 에어실린더 등으로 조사한다. 불량이 발견되면 해당 담당자에게 통보하여 개선할 것을 요구한다. 기술관리를 위해 시험한 결과 및 신기술 정보를 기록한다. 자재 시장동향을 분석하여 가격, 품질, 수입처 등을 파악하고 신제품 개발 디자인이 결정되면 적합한 자재를 가구디자이너와 협의하여 결정한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (분석) / 사람 (말하기-신호) / 사물 (수동조작),가벼운 작업,-,실내,"위험내재
소음·진동",자재품질시험원,-,가구제작기능사,[1599]기타 인쇄·목재 등 공학 기술자 및 시험원,[2399]기타 공학 관련 기술자 및 시험원,[C320]가구 제조업,2017,-
가구연마원,사포로 목재의 표면을 부드럽고 매끄럽게 다듬는다.,연마할 제품을 작업장에 운반하고 사포의 이상 유무를 확인하고 착색제가 필요한 부품일 경우 도료를 준비한다. 사포를 부품에 대고 사방으로 연마 정도를 확인해 연속 작업하고 연마 상태를 수시로 확인하면서 사포를 교체한다. 접착제가 묻은 곳은 칼자국이 발생되지 않도록 구두칼로 접착제를 제거하고 단계별로 연마강도를 조절한다. 도료를 묻힌 헝겊으로 착색한 후 마른 헝겊으로 닦아준다. 작업이 끝난 부품은 다음 작업이 용이하도록 적재한다.,9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (수동조작),보통 작업,손사용,실내,"대기환경미흡
위험내재
소음·진동",가구사상원,-,가구제작기능사,[8821]목재 가공기계 조작원,[8911]목재가공 관련 기계 조작원,[C320]가구 제조업,2017,-
가구자재운반원,지게차를 이용하여 목재 등의 가구 자재를 운반하고 하역한다.,지게차 혹은 자재 운송용 특수차량을 이용하여 각종 가구 자재를 작업자에게 운반하고 하역한다. 지게차의 시동을 걸고 전후좌우 시야를 확인한 후 차량 앞쪽에 위치한 운반용 포크 발을 지면에서 일정 간격으로 높이고 서행한다. 들고자 하는 자재의 넓이에 따라 포크 발을 조정하고 자재가 땅바닥에 닿지 않도록 한다. 자재를 포크 발에 싣고 운전자 앞쪽으로 포크 발을 당겨서 균형을 잡는다. 하역 장소까지 서행하면서 목적지에 자재를 내려놓고 포크 발을 수평 이하로 내린 후 후진으로 하역장소에서 빠져나온다.,6년 초과 ~ 9년 이하(중졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (말하기-신호) / 사물 (조작운전),가벼운 작업,-,실내,소음·진동,-,-,지게차운전기능사,[6230]물품이동장비 조작원(크레인·호이스트·지게차),[8740]물품 이동 장비 조작원,[C320]가구 제조업,2013,-
가구판매원,"사무용, 가정용, 주방용 가구 및 전통가구 등을 소비자에게 판매한다.","판매량, 재고량을 파악하고 유행하는 가구를 파악하여 도매업자에게 주문한다. 고객이 필요로 하는 용도와 크기, 디자인, 색상 등을 파악하여 물품을 추천한다. 거래가 성사되면 고객으로부터 대금을 받아 거스름돈을 지불하거나 신용카드를 이용하여 계산을 하고 영수증을 준다. 고객이 원하는 장소에 운반하여 조립·설치한다. 대량으로 판매를 하거나 고객이 원하는 경우에는 원재료, 디자인을 파악하여 도매업체를 통하지 않고 제조공장에 주문하여 판매하기도 한다. 도매업체로부터 부품만을 구매한 후 조립하여 판매하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),1개월 초과 ~ 3개월 이하,자료 (수집) / 사람 (설득) / 사물 (단순작업),힘든 작업,언어력,실내·외,-,-,"판매하는 제품에 따라 사무가구판매원, 생활가구판매원, 주방가구판매원",-,[6151]상점 판매원,[5212]상점 판매원,[G475]기타 생활용품 소매업,2013,-
가구품질관리원,원료를 반제품이나 완제품으로 가공하기 위한 품질표준을 개발하여 적용·수정한다.,"가구품질평가규격 및 안전규격에 대하여 숙지하고 제품의 검사, 시험, 평가를 위한 방법 및 절차를 개발한다. 샘플링절차를 고안한다. 제품 신뢰도를 기록·평가·보고하는 양식을 작성한다. 원료의 원가, 품질 등의 자료를 분석하여 최저의 비용으로 최고의 제품을 얻을 수 있도록 연구한다. 제품의 품질을 분석하여 사내규격과 비교하고 불량품에 대한 원인을 파악한 후 품질관리계획을 작성한다. 품질정보의 수집, 각종 공업표시허가 취득에 따른 사전 및 사후관리를 한다. 품질관리자료를 분석하여 작업자에게 교육한다.",12년 초과 ~ 14년 이하(전문대졸 정도),1년 초과 ~ 2년 이하,자료 (비교) / 사람 (감독) / 사물 (정밀작업),가벼운 작업,-,실내,-,가구품질관리기사,,"품질경영기술사, 품질경영기사, 품질경영산업기사, 경영지도사(생산관리), 가구제작기능사",[0284]생산·품질 사무원,[3124]생산 및 품질 관리 사무원,[C320]가구 제조업,2021,-
가금내장제거원,"도살된 가금(닭, 오리 등)의 항문주위를 절개하여 내장을 제거한다.","컨베이어(Conveyor)에 걸려오는 가금의 항문을 칼로 절개하여 내장을 제거한다. 자동항문절개기의 가동상태를 확인하고, 자동적출기에 의해 내장이 제거되는 과정을 점검한다. 내장이 제거된 가금의 내·외부를 세척한다. 제거한 내장에서 간, 염통, 모이집 등 식용이 가능한 부위를 분류하여 용기에 담기도 한다. 작업장 주위에 쌓인 이물질을 제거하고, 물호스를 사용하여 세척한다.",9년 초과 ~ 12년 이하(고졸 정도),6개월 초과 ~ 1년 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,"대기환경미흡
다습",-,-,-,[8721]정육원 및 도축원,[7103]정육가공원 및 도축원,"[C101]도축, 육류 가공 및 저장 처리업",2016,-
가금도살반장,"닭, 오리 등 가금류를 도살하고 가공하여 포장하는 작업에 종사하는 작업원의 활동을 감독·조정한다.",신입 작업원을 교육하고자 가금류를 도살·가공하는 과정을 설명한다. 일일 작업량을 계산하고 가공·처리한 가금류의 수량을 작업일지에 기록한다. 작업내용을 작업원에게 지시·배치한다. 작업진행상황을 파악하고 작업내용을 보고한다. 작업원의 작업상황을 관리·감독하고 기술적인 지원 및 자재를 공급한다. 작업계획에 따라 세부실행항목을 수립하여 작업절차 및 방법을 결정하여 작업원에게 작업내용을 지시하고 작업배치를 한다. 표준명세에 따라 지시된 작업이 이루어지는지 작업원과 함께 작업하며 작업상황을 관찰하고 작업내용을 점검한다. 작업원에 대한 직무교육 및 안전위생교육을 통하여 직무수행능력을 향상시키고 안전재해를 예방한다. 수시 관찰과 면담을 통하여 작업원의 애로 및 건의사항을 수렴·해결하고 문제점을 보고한다.,9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (수동조작),아주 가벼운 작업,-,실내,"대기환경미흡
다습
소음·진동",-,-,-,[8721]정육원 및 도축원,[7103]정육가공원 및 도축원,"[C101]도축, 육류 가공 및 저장 처리업",2016,-
가금부위절단원,"식용육 혹은 가공육 등으로 사용하기 위한 내장이 제거된 닭, 오리 등 가금을 가공할 제품의 종류에 따라 부위별로 절단한다.","내장이 제거되고 세척·냉각공정을 거친 가금의 상태를 확인한다. 부위별로 절단하는 칼날을 점검한다. 다리, 날개 등 절단할 부위별로 절단하고자 절단칼날의 간격을 조절하고, 기계를 가동한다. 절단된 각 부위의 견본을 채취하여 중량과 규격을 검사한다. 작업한 수량과 부위별 중량 및 규격을 작업일지에 기록한다. 작업장 주위의 이물질을 제거하고, 물호스를 사용하여 세척한다. 작업이 완료된 부분육을 포장공정으로 이송한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (수집) / 사람 (관련없음) / 사물 (제어조작),보통 작업,-,실내,-,-,-,-,[8721]정육원 및 도축원,[7103]정육가공원 및 도축원,"[C101]도축, 육류 가공 및 저장 처리업",2016,-
가금부화관리자,가금(고기나 알의 생산을 목적으로 사육되는 조류)의 종란을 부화시키고 병아리의 선별·포장·수송을 하는 데 종사하는 작업원들의 활동을 감독·관리한다.,"고객의 주문, 시장성 예측, 부화량 등을 고려하여 부화계획을 설정한다. 부화장의 작업에 대한 정책과 실행을 계획하고 수행한다. 가금을 소유한 회사로부터 공급받아야 될 종란의 양을 설정하고 업체와 협의한다. 가금부화작업원에게 종란의 부화 및 분류, 예방접종, 부화된 병아리의 포장 및 수송, 부화장비 및 시설물의 유지와 같은 부화장 활동을 지시하고 조정한다. 부화기, 사료, 약품과 같은 장비 및 공급물을 구입한다. 부화량, 부화된 병아리의 판매 등 부화활동에 관련된 각종 장부 및 보고서를 작성한다. 상업적 사육자들에게 부화된 병아리를 판매하기 위하여 협의하고, 가금의 종류에 따른 위생관리에 대하여 알려준다.",9년 초과 ~ 12년 이하(고졸 정도),4년 초과 ~ 10년 이하,자료 (조정) / 사람 (감독) / 사물 (관련없음),가벼운 작업,-,실내,-,,"메추리인공부화관리자, 병아리인공부화관리자, 오리인공부화관리자",,[0169]기타 건설·전기 및 제조 관리자,[1490]기타 건설·전기 및 생산 관련 관리자,[A012]축산업,2021,-
가금부화작업원,"부화기에 알을 넣고 관리함으로써 닭, 오리 등의 가금을 부화한다.","부화 전 종란을 크기별로 분류하고 검사하여 불량품을 제거한다. 종란을 부화기(발육기)의 배열판에 배열한다. 부화기의 각종 조절장치를 이용하여 온도, 습도, 환기 등의 조건을 조정한다. 부화기에 입란(알을 넣기) 후, 일주일이 지나면 입란을 검사하여 수정 여부를 확인하고 무수정란을 제거한다. 주기적으로 종란을 굴려주고 입란 후, 일정 기간이 지나면 발생지로 옮겨준다. 알에서 나오면 적당한 장소로 새끼를 옮기고 성별이나 등급을 확인할 수 있도록 준비한다. 세균오염을 방지하기 위하여 주기적으로 부화실 내를 소독하고 청소한다.",9년 초과 ~ 12년 이하(고졸 정도),1년 초과 ~ 2년 이하,자료 (수집) / 사람 (말하기-신호) / 사물 (수동조작),힘든 작업,웅크림,실내,"대기환경미흡
소음·진동",-,"메추리인공부화장작업원, 병아리인공부화장작업원, 오리인공부화장작업원",-,[9029]기타 사육 종사원,[6139]기타 사육 관련 종사원,[A012]축산업,2017,-
가금분류원,"식용육 혹은 가공육 등으로 사용하고자 도살·가공된 닭, 오리 등 가금의 외형을 검사하여 식용으로 사용할 수 없는 가금을 분류한다.","머리와 다리가 제거되고 내장적출공정을 거쳐 컨베이어에 걸려오는 닭, 오리 등 가금의 외형을 외관품질검사 장비를 사용하여 검사한다. 장비를 모니터링하여 뼈에 금이 가거나 상처 또는 사계(피가 빠지지 않아 붉은 닭)가 있는 닭 등 불량제품을 선별하여 제거한다. 기준에 미달되는 가금은 운반용기에 폐기용과 재가공용으로 분류하여 각 공정으로 운반한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,-,실내,"대기환경미흡
저온
소음·진동",-,-,-,[8721]정육원 및 도축원,[7103]정육가공원 및 도축원,"[C101]도축, 육류 가공 및 저장 처리업",2016,-
가금육가공원,"부위별로 가공된 가금육(닭, 오리 등)에 튀김가루를 입혀 기름에 튀기거나 훈제하는 업무를 수행한다.","염지공정 및 배합공정을 거친 분쇄육 또는 부위별로 절단된 부분육을 확인한다. 제품에 따라 양념된 분쇄육을 일정한 크기나 모양으로 성형한다. 양념이 스며든 부분육을 훈제실로 운반한다. 일정한 크기나 모양으로 성형한 육류에 튀김가루를 입히는 기계의 이송벨트 위에 올려놓는다. 튀김가루를 입힌 제품을 튀기거나 굽는다. 가공된 육류의 견본을 채취하여 맛, 색깔, 향 등을 점검한다. 가공된 육류의 맛과 신선도를 유지시키기 위하여 급속 냉동시킨다. 제품의 종류에 따라 압력용기에 지육과 양념을 넣어 조리하기도 한다.",9년 초과 ~ 12년 이하(고졸 정도),3개월 초과 ~ 6개월 이하,자료 (비교) / 사람 (관련없음) / 사물 (수동조작),보통 작업,웅크림,실내,"대기환경미흡
소음·진동",-,-,-,[8721]정육원 및 도축원,[7103]정육가공원 및 도축원,"[C101]도축, 육류 가공 및 저장 처리업",2016,-
